★ StatTrak™ Ursus Knife | Vanilla (Factory New)|Covert|Ursus Knife|0.58|0.07|28.00
★ Ursus Knife | Blue Steel (Factory New)|Covert|Ursus Knife|0.42|0.06|33.00
★ StatTrak™ Ursus Knife | Blue Steel (Factory New)|Covert|Ursus Knife|0.42|0.06|33.00
★ Ursus Knife | Boreal Forest (Factory New)|Covert|Ursus Knife|0.15|0.14|117.00
★ StatTrak™ Ursus Knife | Boreal Forest (Factory New)|Covert|Ursus Knife|0.15|0.14|117.00
★ Ursus Knife | Case Hardened (Factory New)|Covert|Ursus Knife|0.17|0.00|255.00
★ StatTrak™ Ursus Knife | Case Hardened (Factory New)|Covert|Ursus Knife|0.17|0.00|255.00
★ Ursus Knife | Crimson Web (Factory New)|Covert|Ursus Knife|0.01|0.62|153.00
★ StatTrak™ Ursus Knife | Crimson Web (Factory New)|Covert|Ursus Knife|0.01|0.62|153.00
★ Ursus Knife | Fade (Factory New)|Covert|Ursus Knife|0.42|0.06|33.00
★ StatTrak™ Ursus Knife | Fade (Factory New)|Covert|Ursus Knife|0.42|0.06|33.00
★ Ursus Knife | Forest DDPAT (Factory New)|Covert|Ursus Knife|0.29|0.31|111.00
★ StatTrak™ Ursus Knife | Forest DDPAT (Factory New)|Covert|Ursus Knife|0.29|0.31|111.00
★ Ursus Knife | Night Stripe (Factory New)|Covert|Ursus Knife|0.58|0.26|86.00
★ StatTrak™ Ursus Knife | Night Stripe (Factory New)|Covert|Ursus Knife|0.58|0.26|86.00
★ Ursus Knife | Safari Mesh (Factory New)|Covert|Ursus Knife|0.26|0.13|107.00
★ StatTrak™ Ursus Knife | Safari Mesh (Factory New)|Covert|Ursus Knife|0.26|0.13|107.00
★ Ursus Knife | Scorched (Factory New)|Covert|Ursus Knife|0.00|0.00|40.00
★ StatTrak™ Ursus Knife | Scorched (Factory New)|Covert|Ursus Knife|0.00|0.00|40.00
★ Ursus Knife | Slaughter (Factory New)|Covert|Ursus Knife|0.42|0.06|33.00
★ StatTrak™ Ursus Knife | Slaughter (Factory New)|Covert|Ursus Knife|0.42|0.06|33.00
★ Ursus Knife | Stained (Factory New)|Covert|Ursus Knife|0.50|0.00|255.00
★ StatTrak™ Ursus Knife | Stained (Factory New)|Covert|Ursus Knife|0.50|0.00|255.00
★ Ursus Knife | Urban Masked (Factory New)|Covert|Ursus Knife|0.40|0.05|136.00
★ StatTrak™ Ursus Knife | Urban Masked (Factory New)|Covert|Ursus Knife|0.40|0.05|136.00
★ Navaja Knife | Vanilla (Factory New)|Covert|Navaja Knife|0.50|0.01|255.00
★ StatTrak™ Navaja Knife | Vanilla (Factory New)|Covert|Navaja Knife|0.50|0.01|255.00
★ Navaja Knife | Blue Steel (Factory New)|Covert|Navaja Knife|0.58|0.30|37.00
★ StatTrak™ Navaja Knife | Blue Steel (Factory New)|Covert|Navaja Knife|0.58|0.30|37.00
★ Navaja Knife | Boreal Forest (Factory New)|Covert|Navaja Knife|0.13|0.17|124.00
★ StatTrak™ Navaja Knife | Boreal Forest (Factory New)|Covert|Navaja Knife|0.13|0.17|124.00
★ Navaja Knife | Case Hardened (Factory New)|Covert|Navaja Knife|0.17|0.02|255.00
★ StatTrak™ Navaja Knife | Case Hardened (Factory New)|Covert|Navaja Knife|0.17|0.02|255.00
★ Navaja Knife | Crimson Web (Factory New)|Covert|Navaja Knife|0.33|0.03|77.00
★ StatTrak™ Navaja Knife | Crimson Web (Factory New)|Covert|Navaja Knife|0.33|0.03|77.00
★ Navaja Knife | Fade (Factory New)|Covert|Navaja Knife|0.09|0.15|85.00
★ StatTrak™ Navaja Knife | Fade (Factory New)|Covert|Navaja Knife|0.09|0.15|85.00
★ Navaja Knife | Forest DDPAT (Factory New)|Covert|Navaja Knife|0.08|0.23|97.00
★ StatTrak™ Navaja Knife | Forest DDPAT (Factory New)|Covert|Navaja Knife|0.08|0.23|97.00
★ Navaja Knife | Night Stripe (Factory New)|Covert|Navaja Knife|0.57|0.24|92.00
★ StatTrak™ Navaja Knife | Night Stripe (Factory New)|Covert|Navaja Knife|0.57|0.24|92.00
★ Navaja Knife | Safari Mesh (Factory New)|Covert|Navaja Knife|0.25|0.13|106.00
★ StatTrak™ Navaja Knife | Safari Mesh (Factory New)|Covert|Navaja Knife|0.25|0.13|106.00
★ Navaja Knife | Scorched (Factory New)|Covert|Navaja Knife|0.00|0.00|41.00
★ StatTrak™ Navaja Knife | Scorched (Factory New)|Covert|Navaja Knife|0.00|0.00|41.00
★ Navaja Knife | Slaughter (Factory New)|Covert|Navaja Knife|0.00|0.60|110.00
★ StatTrak™ Navaja Knife | Slaughter (Factory New)|Covert|Navaja Knife|0.00|0.60|110.00
★ Navaja Knife | Stained (Factory New)|Covert|Navaja Knife|0.44|0.04|79.00
★ StatTrak™ Navaja Knife | Stained (Factory New)|Covert|Navaja Knife|0.44|0.04|79.00
★ Navaja Knife | Urban Masked (Factory New)|Covert|Navaja Knife|0.26|0.03|201.00
★ StatTrak™ Navaja Knife | Urban Masked (Factory New)|Covert|Navaja Knife|0.26|0.03|201.00
★ Talon Knife | Vanilla (Factory New)|Covert|Talon Knife|0.12|0.19|173.00
★ StatTrak™ Talon Knife | Vanilla (Factory New)|Covert|Talon Knife|0.12|0.19|173.00
★ Talon Knife | Blue Steel (Factory New)|Covert|Talon Knife|0.53|0.23|43.00
★ StatTrak™ Talon Knife | Blue Steel (Factory New)|Covert|Talon Knife|0.53|0.23|43.00
★ Talon Knife | Boreal Forest (Factory New)|Covert|Talon Knife|0.15|0.13|106.00
★ StatTrak™ Talon Knife | Boreal Forest (Factory New)|Covert|Talon Knife|0.15|0.13|106.00
★ Talon Knife | Case Hardened (Factory New)|Covert|Talon Knife|0.13|0.14|177.00
★ StatTrak™ Talon Knife | Case Hardened (Factory New)|Covert|Talon Knife|0.13|0.14|177.00
★ Talon Knife | Crimson Web (Factory New)|Covert|Talon Knife|0.50|0.04|75.00
★ StatTrak™ Talon Knife | Crimson Web (Factory New)|Covert|Talon Knife|0.50|0.04|75.00
★ Talon Knife | Fade (Factory New)|Covert|Talon Knife|0.94|0.66|125.00
★ StatTrak™ Talon Knife | Fade (Factory New)|Covert|Talon Knife|0.94|0.66|125.00
★ Talon Knife | Forest DDPAT (Factory New)|Covert|Talon Knife|0.30|0.30|102.00
★ StatTrak™ Talon Knife | Forest DDPAT (Factory New)|Covert|Talon Knife|0.30|0.30|102.00
★ Talon Knife | Night Stripe (Factory New)|Covert|Talon Knife|0.54|0.22|76.00
★ StatTrak™ Talon Knife | Night Stripe (Factory New)|Covert|Talon Knife|0.54|0.22|76.00
★ Talon Knife | Safari Mesh (Factory New)|Covert|Talon Knife|0.26|0.13|93.00
★ StatTrak™ Talon Knife | Safari Mesh (Factory New)|Covert|Talon Knife|0.26|0.13|93.00
★ Talon Knife | Scorched (Factory New)|Covert|Talon Knife|0.11|0.11|135.00
★ StatTrak™ Talon Knife | Scorched (Factory New)|Covert|Talon Knife|0.11|0.11|135.00
★ Talon Knife | Slaughter (Factory New)|Covert|Talon Knife|0.99|0.59|178.00
★ StatTrak™ Talon Knife | Slaughter (Factory New)|Covert|Talon Knife|0.99|0.59|178.00
★ Talon Knife | Stained (Factory New)|Covert|Talon Knife|0.50|0.02|255.00
★ StatTrak™ Talon Knife | Stained (Factory New)|Covert|Talon Knife|0.50|0.02|255.00
★ Talon Knife | Urban Masked (Factory New)|Covert|Talon Knife|0.43|0.06|125.00
★ StatTrak™ Talon Knife | Urban Masked (Factory New)|Covert|Talon Knife|0.43|0.06|125.00
PP-Bizon | Facility Sketch (Factory New)|Consumer Grade|PP-Bizon|0.08|0.23|73.00
Souvenir PP-Bizon | Facility Sketch (Factory New)|Consumer Grade|PP-Bizon|0.08|0.23|73.00
P250 | Facility Draft (Factory New)|Consumer Grade|P250|0.77|0.09|57.00
Souvenir P250 | Facility Draft (Factory New)|Consumer Grade|P250|0.77|0.09|57.00
UMP-45 | Facility Dark (Factory New)|Consumer Grade|UMP-45|0.10|0.11|64.00
Souvenir UMP-45 | Facility Dark (Factory New)|Consumer Grade|UMP-45|0.10|0.11|64.00
Five-SeveN | Coolant (Factory New)|Consumer Grade|Five-SeveN|0.15|0.30|189.00
Souvenir Five-SeveN | Coolant (Factory New)|Consumer Grade|Five-SeveN|0.15|0.30|189.00
Nova | Mandrel (Factory New)|Consumer Grade|Nova|0.08|0.12|16.00
Souvenir Nova | Mandrel (Factory New)|Consumer Grade|Nova|0.08|0.12|16.00
M4A4 | Mainframe (Factory New)|Industrial Grade|M4A4|0.10|0.11|65.00
Souvenir M4A4 | Mainframe (Factory New)|Industrial Grade|M4A4|0.10|0.11|65.00
MP7 | Motherboard (Factory New)|Industrial Grade|MP7|0.98|0.14|59.00
Souvenir MP7 | Motherboard (Factory New)|Industrial Grade|MP7|0.98|0.14|59.00
Negev | Bulkhead (Factory New)|Industrial Grade|Negev|0.15|0.90|255.00
Souvenir Negev | Bulkhead (Factory New)|Industrial Grade|Negev|0.15|0.90|255.00
Galil AR | Cold Fusion (Factory New)|Industrial Grade|Galil AR|0.65|0.34|56.00
Souvenir Galil AR | Cold Fusion (Factory New)|Industrial Grade|Galil AR|0.65|0.34|56.00
P90 | Facility Negative (Factory New)|Mil-Spec|P90|0.10|0.11|66.00
Souvenir P90 | Facility Negative (Factory New)|Mil-Spec|P90|0.10|0.11|66.00
MP5-SD | Co-Processor (Factory New)|Mil-Spec|MP5-SD|0.17|0.10|20.00
Souvenir MP5-SD | Co-Processor (Factory New)|Mil-Spec|MP5-SD|0.17|0.10|20.00
P250 | Exchanger (Factory New)|Mil-Spec|P250|0.12|0.32|136.00
Souvenir P250 | Exchanger (Factory New)|Mil-Spec|P250|0.12|0.32|136.00
AWP | Acheron (Factory New)|Mil-Spec|AWP|0.65|0.33|58.00
Souvenir AWP | Acheron (Factory New)|Mil-Spec|AWP|0.65|0.33|58.00
AUG | Random Access (Factory New)|Restricted|AUG|0.10|0.21|33.00
Souvenir AUG | Random Access (Factory New)|Restricted|AUG|0.10|0.21|33.00
MAG-7 | Core Breach (Factory New)|Restricted|MAG-7|0.08|0.25|64.00
Souvenir MAG-7 | Core Breach (Factory New)|Restricted|MAG-7|0.08|0.25|64.00
Glock-18 | Nuclear Garden (Factory New)|Restricted|Glock-18|0.19|0.12|73.00
Souvenir Glock-18 | Nuclear Garden (Factory New)|Restricted|Glock-18|0.19|0.12|73.00
Tec-9 | Remote Control (Factory New)|Classified|Tec-9|0.00|0.00|3.00
Souvenir Tec-9 | Remote Control (Factory New)|Classified|Tec-9|0.00|0.00|3.00
M4A1-S | Control Panel (Factory New)|Classified|M4A1-S|0.17|0.07|15.00
Souvenir M4A1-S | Control Panel (Factory New)|Classified|M4A1-S|0.17|0.07|15.00
UMP-45 | Mudder (Factory New)|Consumer Grade|UMP-45|0.10|0.11|64.00
Souvenir UMP-45 | Mudder (Factory New)|Consumer Grade|UMP-45|0.10|0.11|64.00
MP5-SD | Dirt Drop (Factory New)|Consumer Grade|MP5-SD|0.10|0.22|23.00
Souvenir MP5-SD | Dirt Drop (Factory New)|Consumer Grade|MP5-SD|0.10|0.22|23.00
MP9 | Slide (Factory New)|Consumer Grade|MP9|0.05|0.11|63.00
Souvenir MP9 | Slide (Factory New)|Consumer Grade|MP9|0.05|0.11|63.00
AUG | Sweeper (Factory New)|Consumer Grade|AUG|0.19|0.12|75.00
Souvenir AUG | Sweeper (Factory New)|Consumer Grade|AUG|0.19|0.12|75.00
MAG-7 | Rust Coat (Factory New)|Consumer Grade|MAG-7|0.67|0.02|51.00
Souvenir MAG-7 | Rust Coat (Factory New)|Consumer Grade|MAG-7|0.67|0.02|51.00
PP-Bizon | Candy Apple (Factory New)|Industrial Grade|PP-Bizon|0.00|0.83|222.00
Souvenir PP-Bizon | Candy Apple (Factory New)|Industrial Grade|PP-Bizon|0.00|0.83|222.00
MAC-10 | Calf Skin (Factory New)|Industrial Grade|MAC-10|0.14|0.13|47.00
Souvenir MAC-10 | Calf Skin (Factory New)|Industrial Grade|MAC-10|0.14|0.13|47.00
R8 Revolver | Nitro (Factory New)|Industrial Grade|R8 Revolver|0.13|0.10|93.00
Souvenir R8 Revolver | Nitro (Factory New)|Industrial Grade|R8 Revolver|0.13|0.10|93.00
Glock-18 | High Beam (Factory New)|Industrial Grade|Glock-18|0.63|0.45|75.00
Souvenir Glock-18 | High Beam (Factory New)|Industrial Grade|Glock-18|0.63|0.45|75.00
SSG 08 | Hand Brake (Factory New)|Mil-Spec|SSG 08|0.17|0.07|15.00
Souvenir SSG 08 | Hand Brake (Factory New)|Mil-Spec|SSG 08|0.17|0.07|15.00
M4A4 | Converter (Factory New)|Mil-Spec|M4A4|0.77|0.09|57.00
Souvenir M4A4 | Converter (Factory New)|Mil-Spec|M4A4|0.77|0.09|57.00
USP-S | Check Engine (Factory New)|Mil-Spec|USP-S|0.02|0.80|128.00
Souvenir USP-S | Check Engine (Factory New)|Mil-Spec|USP-S|0.02|0.80|128.00
Sawed-Off | Brake Light (Factory New)|Mil-Spec|Sawed-Off|1.00|0.75|60.00
Souvenir Sawed-Off | Brake Light (Factory New)|Mil-Spec|Sawed-Off|1.00|0.75|60.00
P250 | Vino Primo (Factory New)|Restricted|P250|0.92|0.62|24.00
Souvenir P250 | Vino Primo (Factory New)|Restricted|P250|0.92|0.62|24.00
MP7 | Fade (Factory New)|Restricted|MP7|0.11|0.10|91.00
Souvenir MP7 | Fade (Factory New)|Restricted|MP7|0.11|0.10|91.00
AK-47 | Safety Net (Factory New)|Restricted|AK-47|0.10|0.32|22.00
Souvenir AK-47 | Safety Net (Factory New)|Restricted|AK-47|0.10|0.32|22.00
Dual Berettas | Twin Turbo (Factory New)|Classified|Dual Berettas|0.38|0.85|27.00
Souvenir Dual Berettas | Twin Turbo (Factory New)|Classified|Dual Berettas|0.38|0.85|27.00
SG 553 | Integrale (Factory New)|Classified|SG 553|0.00|0.77|160.00
Souvenir SG 553 | Integrale (Factory New)|Classified|SG 553|0.00|0.77|160.00
MP9 | Modest Threat (Factory New)|Mil-Spec|MP9|0.22|0.07|43.00
StatTrak™ MP9 | Modest Threat (Factory New)|Mil-Spec|MP9|0.22|0.07|43.00
Glock-18 | Oxide Blaze (Factory New)|Mil-Spec|Glock-18|0.08|0.24|70.00
StatTrak™ Glock-18 | Oxide Blaze (Factory New)|Mil-Spec|Glock-18|0.08|0.24|70.00
Nova | Wood Fired (Factory New)|Mil-Spec|Nova|0.17|0.06|16.00
StatTrak™ Nova | Wood Fired (Factory New)|Mil-Spec|Nova|0.17|0.06|16.00
M4A4 | Magnesium (Factory New)|Mil-Spec|M4A4|0.00|0.00|10.00
StatTrak™ M4A4 | Magnesium (Factory New)|Mil-Spec|M4A4|0.00|0.00|10.00
Sawed-Off | Black Sand (Factory New)|Mil-Spec|Sawed-Off|0.17|0.07|14.00
StatTrak™ Sawed-Off | Black Sand (Factory New)|Mil-Spec|Sawed-Off|0.17|0.07|14.00
SG 553 | Danger Close (Factory New)|Mil-Spec|SG 553|0.11|0.09|32.00
StatTrak™ SG 553 | Danger Close (Factory New)|Mil-Spec|SG 553|0.11|0.09|32.00
G3SG1 | Scavenger (Factory New)|Restricted|G3SG1|0.17|0.12|16.00
StatTrak™ G3SG1 | Scavenger (Factory New)|Restricted|G3SG1|0.17|0.12|16.00
Galil AR | Signal (Factory New)|Restricted|Galil AR|0.10|0.12|56.00
StatTrak™ Galil AR | Signal (Factory New)|Restricted|Galil AR|0.10|0.12|56.00
MAC-10 | Pipe Down (Factory New)|Restricted|MAC-10|0.00|0.03|38.00
StatTrak™ MAC-10 | Pipe Down (Factory New)|Restricted|MAC-10|0.00|0.03|38.00
P250 | Nevermore (Factory New)|Restricted|P250|0.01|0.84|61.00
StatTrak™ P250 | Nevermore (Factory New)|Restricted|P250|0.01|0.84|61.00
USP-S | Flashback (Factory New)|Restricted|USP-S|0.15|0.27|30.00
StatTrak™ USP-S | Flashback (Factory New)|Restricted|USP-S|0.15|0.27|30.00
UMP-45 | Momentum (Factory New)|Classified|UMP-45|0.45|0.09|255.00
StatTrak™ UMP-45 | Momentum (Factory New)|Classified|UMP-45|0.45|0.09|255.00
Desert Eagle | Mecha Industries (Factory New)|Classified|Desert Eagle|0.17|0.09|11.00
StatTrak™ Desert Eagle | Mecha Industries (Factory New)|Classified|Desert Eagle|0.17|0.09|11.00
MP5-SD | Phosphor (Factory New)|Classified|MP5-SD|0.65|0.48|21.00
StatTrak™ MP5-SD | Phosphor (Factory New)|Classified|MP5-SD|0.65|0.48|21.00
AK-47 | Asiimov (Factory New)|Covert|AK-47|0.10|0.12|42.00
StatTrak™ AK-47 | Asiimov (Factory New)|Covert|AK-47|0.10|0.12|42.00
AWP | Neo-Noir (Factory New)|Covert|AWP|0.13|0.15|59.00
StatTrak™ AWP | Neo-Noir (Factory New)|Covert|AWP|0.13|0.15|59.00
FAMAS | Crypsis (Factory New)|Mil-Spec|FAMAS|0.09|0.33|83.00
StatTrak™ FAMAS | Crypsis (Factory New)|Mil-Spec|FAMAS|0.09|0.33|83.00
AK-47 | Uncharted (Factory New)|Mil-Spec|AK-47|0.17|0.08|12.00
StatTrak™ AK-47 | Uncharted (Factory New)|Mil-Spec|AK-47|0.17|0.08|12.00
MAC-10 | Whitefish (Factory New)|Mil-Spec|MAC-10|0.10|0.10|104.00
StatTrak™ MAC-10 | Whitefish (Factory New)|Mil-Spec|MAC-10|0.10|0.10|104.00
Galil AR | Akoben (Factory New)|Mil-Spec|Galil AR|0.99|0.30|46.00
StatTrak™ Galil AR | Akoben (Factory New)|Mil-Spec|Galil AR|0.99|0.30|46.00
P250 | Verdigris (Factory New)|Mil-Spec|P250|0.17|0.09|45.00
StatTrak™ P250 | Verdigris (Factory New)|Mil-Spec|P250|0.17|0.09|45.00
P90 | Off World (Factory New)|Mil-Spec|P90|0.51|0.35|60.00
StatTrak™ P90 | Off World (Factory New)|Mil-Spec|P90|0.51|0.35|60.00
AWP | Atheris (Factory New)|Restricted|AWP|0.58|0.18|66.00
StatTrak™ AWP | Atheris (Factory New)|Restricted|AWP|0.58|0.18|66.00
Tec-9 | Bamboozle (Factory New)|Restricted|Tec-9|0.50|0.04|57.00
StatTrak™ Tec-9 | Bamboozle (Factory New)|Restricted|Tec-9|0.50|0.04|57.00
Desert Eagle | Light Rail (Factory New)|Restricted|Desert Eagle|0.17|0.09|11.00
StatTrak™ Desert Eagle | Light Rail (Factory New)|Restricted|Desert Eagle|0.17|0.09|11.00
MP5-SD | Gauss (Factory New)|Restricted|MP5-SD|0.17|0.08|13.00
StatTrak™ MP5-SD | Gauss (Factory New)|Restricted|MP5-SD|0.17|0.08|13.00
UMP-45 | Moonrise (Factory New)|Restricted|UMP-45|0.10|0.11|64.00
StatTrak™ UMP-45 | Moonrise (Factory New)|Restricted|UMP-45|0.10|0.11|64.00
AUG | Momentum (Factory New)|Classified|AUG|0.46|0.25|16.00
StatTrak™ AUG | Momentum (Factory New)|Classified|AUG|0.46|0.25|16.00
Five-SeveN | Angry Mob (Factory New)|Covert|Five-SeveN|0.97|0.12|48.00
StatTrak™ Five-SeveN | Angry Mob (Factory New)|Covert|Five-SeveN|0.97|0.12|48.00
M4A4 | The Emperor (Factory New)|Covert|M4A4|0.61|0.43|7.00
StatTrak™ M4A4 | The Emperor (Factory New)|Covert|M4A4|0.61|0.43|7.00
★ Navaja Knife | Damascus Steel (Factory New)|Covert|Navaja Knife|0.50|0.03|255.00
★ StatTrak™ Navaja Knife | Damascus Steel (Factory New)|Covert|Navaja Knife|0.50|0.03|255.00
★ Navaja Knife | Marble Fade (Factory New)|Covert|Navaja Knife|0.00|0.00|40.00
★ StatTrak™ Navaja Knife | Marble Fade (Factory New)|Covert|Navaja Knife|0.00|0.00|40.00
★ Navaja Knife | Tiger Tooth (Factory New)|Covert|Navaja Knife|0.11|0.72|255.00
★ StatTrak™ Navaja Knife | Tiger Tooth (Factory New)|Covert|Navaja Knife|0.11|0.72|255.00
★ Navaja Knife | Ultraviolet (Factory New)|Covert|Navaja Knife|0.57|0.12|78.00
★ StatTrak™ Navaja Knife | Ultraviolet (Factory New)|Covert|Navaja Knife|0.57|0.12|78.00
★ Stiletto Knife | Damascus Steel (Factory New)|Covert|Stiletto Knife|0.00|0.00|40.00
★ StatTrak™ Stiletto Knife | Damascus Steel (Factory New)|Covert|Stiletto Knife|0.00|0.00|40.00
★ Stiletto Knife | Marble Fade (Factory New)|Covert|Stiletto Knife|0.00|0.03|40.00
★ StatTrak™ Stiletto Knife | Marble Fade (Factory New)|Covert|Stiletto Knife|0.00|0.03|40.00
★ Stiletto Knife | Tiger Tooth (Factory New)|Covert|Stiletto Knife|0.09|0.75|244.00
★ StatTrak™ Stiletto Knife | Tiger Tooth (Factory New)|Covert|Stiletto Knife|0.09|0.75|244.00
★ Stiletto Knife | Ultraviolet (Factory New)|Covert|Stiletto Knife|0.57|0.08|65.00
★ StatTrak™ Stiletto Knife | Ultraviolet (Factory New)|Covert|Stiletto Knife|0.57|0.08|65.00
★ Talon Knife | Damascus Steel (Factory New)|Covert|Talon Knife|0.50|0.03|255.00
★ StatTrak™ Talon Knife | Damascus Steel (Factory New)|Covert|Talon Knife|0.50|0.03|255.00
★ Talon Knife | Marble Fade (Factory New)|Covert|Talon Knife|0.13|0.14|177.00
★ StatTrak™ Talon Knife | Marble Fade (Factory New)|Covert|Talon Knife|0.13|0.14|177.00
★ Talon Knife | Tiger Tooth (Factory New)|Covert|Talon Knife|0.09|0.91|97.00
★ StatTrak™ Talon Knife | Tiger Tooth (Factory New)|Covert|Talon Knife|0.09|0.91|97.00
★ Talon Knife | Ultraviolet (Factory New)|Covert|Talon Knife|0.55|0.11|61.00
★ StatTrak™ Talon Knife | Ultraviolet (Factory New)|Covert|Talon Knife|0.55|0.11|61.00
★ Ursus Knife | Damascus Steel (Factory New)|Covert|Ursus Knife|0.50|0.03|255.00
★ StatTrak™ Ursus Knife | Damascus Steel (Factory New)|Covert|Ursus Knife|0.50|0.03|255.00
★ Ursus Knife | Marble Fade (Factory New)|Covert|Ursus Knife|0.42|0.06|33.00
★ StatTrak™ Ursus Knife | Marble Fade (Factory New)|Covert|Ursus Knife|0.42|0.06|33.00
★ Ursus Knife | Tiger Tooth (Factory New)|Covert|Ursus Knife|0.12|0.69|255.00
★ StatTrak™ Ursus Knife | Tiger Tooth (Factory New)|Covert|Ursus Knife|0.12|0.69|255.00
★ Ursus Knife | Ultraviolet (Factory New)|Covert|Ursus Knife|0.58|0.12|105.00
★ StatTrak™ Ursus Knife | Ultraviolet (Factory New)|Covert|Ursus Knife|0.58|0.12|105.00
P250 | X-Ray (Factory New)|Restricted|P250|0.41|0.40|243.00
StatTrak™ P250 | X-Ray (Factory New)|Restricted|P250|0.41|0.40|243.00
Dual Berettas | Elite 1.6 (Factory New)|Mil-Spec|Dual Berettas|0.67|0.10|10.00
StatTrak™ Dual Berettas | Elite 1.6 (Factory New)|Mil-Spec|Dual Berettas|0.67|0.10|10.00
Tec-9 | Flash Out (Factory New)|Mil-Spec|Tec-9|0.00|0.00|4.00
StatTrak™ Tec-9 | Flash Out (Factory New)|Mil-Spec|Tec-9|0.00|0.00|4.00
MAC-10 | Classic Crate (Factory New)|Mil-Spec|MAC-10|0.12|0.11|95.00
StatTrak™ MAC-10 | Classic Crate (Factory New)|Mil-Spec|MAC-10|0.12|0.11|95.00
MAG-7 | Popdog (Factory New)|Mil-Spec|MAG-7|0.17|0.07|15.00
StatTrak™ MAG-7 | Popdog (Factory New)|Mil-Spec|MAG-7|0.17|0.07|15.00
SCAR-20 | Assault (Factory New)|Mil-Spec|SCAR-20|0.08|0.11|18.00
StatTrak™ SCAR-20 | Assault (Factory New)|Mil-Spec|SCAR-20|0.08|0.11|18.00
FAMAS | Decommissioned (Factory New)|Mil-Spec|FAMAS|0.10|0.12|43.00
StatTrak™ FAMAS | Decommissioned (Factory New)|Mil-Spec|FAMAS|0.10|0.12|43.00
Glock-18 | Sacrifice (Factory New)|Mil-Spec|Glock-18|0.04|0.51|111.00
StatTrak™ Glock-18 | Sacrifice (Factory New)|Mil-Spec|Glock-18|0.04|0.51|111.00
M249 | Aztec (Factory New)|Restricted|M249|0.26|0.24|38.00
StatTrak™ M249 | Aztec (Factory New)|Restricted|M249|0.26|0.24|38.00
MP5-SD | Agent (Factory New)|Restricted|MP5-SD|0.17|0.06|16.00
StatTrak™ MP5-SD | Agent (Factory New)|Restricted|MP5-SD|0.17|0.06|16.00
Five-SeveN | Buddy (Factory New)|Restricted|Five-SeveN|0.00|0.00|15.00
StatTrak™ Five-SeveN | Buddy (Factory New)|Restricted|Five-SeveN|0.00|0.00|15.00
P250 | Inferno (Factory New)|Restricted|P250|0.17|0.07|44.00
StatTrak™ P250 | Inferno (Factory New)|Restricted|P250|0.17|0.07|44.00
UMP-45 | Plastique (Factory New)|Restricted|UMP-45|0.50|0.12|8.00
StatTrak™ UMP-45 | Plastique (Factory New)|Restricted|UMP-45|0.50|0.12|8.00
MP9 | Hydra (Factory New)|Classified|MP9|0.17|0.08|13.00
StatTrak™ MP9 | Hydra (Factory New)|Classified|MP9|0.17|0.08|13.00
P90 | Nostalgia (Factory New)|Classified|P90|0.11|0.10|31.00
StatTrak™ P90 | Nostalgia (Factory New)|Classified|P90|0.11|0.10|31.00
AUG | Death by Puppy (Factory New)|Classified|AUG|0.11|0.08|38.00
StatTrak™ AUG | Death by Puppy (Factory New)|Classified|AUG|0.11|0.08|38.00
AWP | Wildfire (Factory New)|Covert|AWP|0.03|0.30|20.00
StatTrak™ AWP | Wildfire (Factory New)|Covert|AWP|0.03|0.30|20.00
FAMAS | Commemoration (Factory New)|Covert|FAMAS|0.10|0.48|48.00
StatTrak™ FAMAS | Commemoration (Factory New)|Covert|FAMAS|0.10|0.48|48.00
★ Classic Knife | Vanilla (Factory New)|Covert|Classic Knife|0.00|0.00|20.00
★ StatTrak™ Classic Knife | Vanilla (Factory New)|Covert|Classic Knife|0.00|0.00|20.00
★ Classic Knife | Fade (Factory New)|Covert|Classic Knife|0.09|0.69|125.00
★ StatTrak™ Classic Knife | Fade (Factory New)|Covert|Classic Knife|0.09|0.69|125.00
★ Classic Knife | Slaughter (Factory New)|Covert|Classic Knife|0.00|0.57|144.00
★ StatTrak™ Classic Knife | Slaughter (Factory New)|Covert|Classic Knife|0.00|0.57|144.00
★ Classic Knife | Blue Steel (Factory New)|Covert|Classic Knife|0.58|0.32|50.00
★ StatTrak™ Classic Knife | Blue Steel (Factory New)|Covert|Classic Knife|0.58|0.32|50.00
★ Classic Knife | Stained (Factory New)|Covert|Classic Knife|0.00|0.00|39.00
★ StatTrak™ Classic Knife | Stained (Factory New)|Covert|Classic Knife|0.00|0.00|39.00
★ Classic Knife | Case Hardened (Factory New)|Covert|Classic Knife|0.00|0.00|39.00
